0.0	1.0443848959385333E-8	2.465717299578059
0.0	1.3577003647200932E-7	0.013185654008438817
0.0	1.3925131945847112E-8	1.3053797468354431
0.0	1.4621388543139467E-7	0.013185654008438817
0.0	1.740641493230889E-8	0.8175105485232068
0.0	1.9495184724185955E-7	0.013185654008438817
0.0	2.0887697918770666E-8	0.38238396624472576
0.0	2.4368980905232444E-8	0.290084388185654
0.0	2.7850263891694224E-8	0.2505274261603376
0.0	3.1331546878156E-8	0.07911392405063292
0.0	3.481282986461778E-8	0.10548523206751054
0.0	3.481282986461778E-9	42.49736286919831
0.0	3.8294112851079556E-8	0.05274261603375527
0.0	4.177539583754133E-8	0.03955696202531646
0.0	4.525667882400311E-8	0.06592827004219409
0.0	4.873796181046489E-8	0.026371308016877634
0.0	5.2219244796926665E-8	0.013185654008438817
0.0	5.570052778338845E-8	0.013185654008438817
0.0	5.9181810769850226E-8	0.013185654008438817
0.0	6.962565972923556E-8	0.013185654008438817
0.0	6.962565972923556E-9	7.832278481012659
0.0	7.171442952111263E-7	0.013185654008438817
0.0	7.310694271569733E-8	0.013185654008438817
0.0	7.658822570215911E-8	0.026371308016877634
0.0	8.355079167508267E-8	0.013185654008438817
0.0	9.3994640634468E-8	0.013185654008438817
0.009259259259259259	3.75978562537872E-7	0.013185654008438817
0.02040816326530612	1.7058286633662712E-7	0.013185654008438817
0.05128205128205128	1.3577003647200932E-7	0.013185654008438817
0.0625	5.570052778338845E-8	0.013185654008438817
0.06666666666666667	1.0443848959385333E-7	0.013185654008438817
0.07142857142857142	4.873796181046489E-8	0.026371308016877634
0.07692307692307693	4.525667882400311E-8	0.013185654008438817
0.08333333333333333	4.177539583754133E-8	0.03955696202531646
0.08695652173913043	8.006950868862089E-8	0.013185654008438817
0.09090909090909091	1.1488233855323867E-7	0.013185654008438817
0.09090909090909091	3.8294112851079556E-8	0.026371308016877634
0.09090909090909091	7.658822570215911E-8	0.026371308016877634
0.1	3.481282986461778E-8	0.013185654008438817
0.1	6.962565972923556E-8	0.013185654008438817
0.1111111111111111	1.25326187512624E-7	0.013185654008438817
0.1111111111111111	3.1331546878156E-8	0.03955696202531646
0.1111111111111111	9.3994640634468E-8	0.013185654008438817
0.11688311688311688	2.680587899575569E-7	0.013185654008438817
0.11764705882352941	5.9181810769850226E-8	0.013185654008438817
0.12	1.7406414932308889E-7	0.013185654008438817
0.125	2.7850263891694224E-8	0.11867088607594937
0.13333333333333333	5.2219244796926665E-8	0.03955696202531646
0.14285714285714285	2.4368980905232444E-8	0.11867088607594937
0.14285714285714285	4.873796181046489E-8	0.05274261603375527
0.14285714285714285	7.310694271569733E-8	0.013185654008438817
0.14887640449438203	1.239336743180393E-6	0.013185654008438817
0.14925373134328357	2.332459600929391E-7	0.013185654008438817
0.15254237288135594	2.053956962012449E-7	0.013185654008438817
0.15384615384615385	4.525667882400311E-8	0.026371308016877634
0.16071428571428573	1.9495184724185955E-7	0.013185654008438817
0.16666666666666666	2.0887697918770666E-8	0.3691983122362869
0.16666666666666666	4.177539583754133E-8	0.013185654008438817
0.16666666666666666	6.2663093756312E-8	0.026371308016877634
0.17391304347826086	1.6013901737724178E-7	0.013185654008438817
0.1746031746031746	2.19320828147092E-7	0.013185654008438817
0.17647058823529413	5.9181810769850226E-8	0.013185654008438817
0.18	1.7406414932308889E-7	0.013185654008438817
0.18181818181818182	3.8294112851079556E-8	0.10548523206751054
0.2	1.740641493230889E-8	0.435126582278481
0.2	3.481282986461778E-8	0.06592827004219409
0.2	5.2219244796926665E-8	0.013185654008438817
0.20588235294117646	1.1836362153970045E-7	0.013185654008438817
0.20833333333333334	8.355079167508267E-8	0.026371308016877634
0.21212121212121213	1.1488233855323867E-7	0.013185654008438817
0.21428571428571427	4.873796181046489E-8	0.026371308016877634
0.21428571428571427	9.747592362092977E-8	0.013185654008438817
0.2222222222222222	3.1331546878156E-8	0.145042194092827
0.22727272727272727	7.658822570215911E-8	0.026371308016877634
0.23076923076923078	4.525667882400311E-8	0.06592827004219409
0.23333333333333334	1.0443848959385333E-7	0.013185654008438817
0.23529411764705882	5.9181810769850226E-8	0.03955696202531646
0.24	8.703207466154444E-8	0.026371308016877634
0.2413793103448276	1.0095720660739155E-7	0.013185654008438817
0.24242424242424243	1.1488233855323867E-7	0.013185654008438817
0.25	1.3925131945847112E-8	1.2921940928270041
0.25	2.7850263891694224E-8	0.145042194092827
0.25	4.177539583754133E-8	0.05274261603375527
0.25	5.570052778338845E-8	0.026371308016877634
0.25	8.355079167508267E-8	0.013185654008438817
0.2571428571428571	2.4368980905232443E-7	0.013185654008438817
0.25925925925925924	1.87989281268936E-7	0.013185654008438817
0.25925925925925924	9.3994640634468E-8	0.026371308016877634
0.2608695652173913	1.6013901737724178E-7	0.013185654008438817
0.2647058823529412	1.1836362153970045E-7	0.013185654008438817
0.2727272727272727	3.8294112851079556E-8	0.09229957805907173
0.2727272727272727	7.658822570215911E-8	0.013185654008438817
0.28	8.703207466154444E-8	0.013185654008438817
0.2857142857142857	2.4368980905232444E-8	0.18459915611814345
0.2857142857142857	4.873796181046489E-8	0.09229957805907173
0.2857142857142857	7.310694271569733E-8	0.013185654008438817
0.2857142857142857	9.747592362092977E-8	0.013185654008438817
0.2903225806451613	1.0791977258031512E-7	0.013185654008438817
0.2916666666666667	8.355079167508267E-8	0.03955696202531646
0.2926829268292683	1.427326024449329E-7	0.013185654008438817
0.29411764705882354	1.1836362153970045E-7	0.013185654008438817
0.29411764705882354	5.9181810769850226E-8	0.026371308016877634
0.3	3.481282986461778E-8	0.07911392405063292
0.3076923076923077	4.525667882400311E-8	0.03955696202531646
0.3125	5.570052778338845E-8	0.03955696202531646
0.3157894736842105	6.614437674277378E-8	0.05274261603375527
0.32	8.703207466154444E-8	0.013185654008438817
0.3333333333333333	1.0443848959385333E-8	2.2283755274261603
0.3333333333333333	2.0887697918770666E-8	0.435126582278481
0.3333333333333333	3.1331546878156E-8	0.15822784810126583
0.3333333333333333	4.177539583754133E-8	0.09229957805907173
0.3333333333333333	5.2219244796926665E-8	0.026371308016877634
0.3333333333333333	6.2663093756312E-8	0.026371308016877634
0.3333333333333333	7.310694271569733E-8	0.013185654008438817
0.3333333333333333	9.3994640634468E-8	0.013185654008438817
0.34375	1.114010555667769E-7	0.013185654008438817
0.35294117647058826	5.9181810769850226E-8	0.013185654008438817
0.35714285714285715	4.873796181046489E-8	0.026371308016877634
0.35714285714285715	9.747592362092977E-8	0.013185654008438817
0.3582089552238806	2.332459600929391E-7	0.013185654008438817
0.36065573770491804	2.1235826217416845E-7	0.013185654008438817
0.36363636363636365	3.8294112851079556E-8	0.07911392405063292
0.36363636363636365	7.658822570215911E-8	0.013185654008438817
0.3673469387755102	1.7058286633662712E-7	0.013185654008438817
0.3684210526315789	6.614437674277378E-8	0.013185654008438817
0.37142857142857144	2.4368980905232443E-7	0.013185654008438817
0.375	2.7850263891694224E-8	0.15822784810126583
0.375	5.570052778338845E-8	0.026371308016877634
0.375	8.355079167508267E-8	0.013185654008438817
0.38095238095238093	7.310694271569733E-8	0.03955696202531646
0.3829787234042553	1.6362030036370357E-7	0.013185654008438817
0.38461538461538464	1.3577003647200932E-7	0.013185654008438817
0.38461538461538464	4.525667882400311E-8	0.03955696202531646
0.38461538461538464	9.051335764800622E-8	0.013185654008438817
0.3888888888888889	1.25326187512624E-7	0.03955696202531646
0.3888888888888889	6.2663093756312E-8	0.013185654008438817
0.3924050632911392	2.7502135593048044E-7	0.013185654008438817
0.39285714285714285	9.747592362092977E-8	0.026371308016877634
0.4	1.0443848959385333E-7	0.013185654008438817
0.4	1.740641493230889E-8	0.7779535864978904
0.4	3.481282986461778E-8	0.145042194092827
0.4	5.2219244796926665E-8	0.03955696202531646
0.40625	1.114010555667769E-7	0.026371308016877634
0.4090909090909091	7.658822570215911E-8	0.026371308016877634
0.4117647058823529	1.1836362153970045E-7	0.013185654008438817
