1	0	0.9920844327176781	1	0.007915567282321899
2	1	1.0
3	0	0.7853107344632769	1	0.21468926553672324
4	0	0.6366843033509709	1	0.36331569664903013
5	0	0.9929194588443546	1	0.007080541155645469
6	0	0.8813211921642425	1	0.1186788078357583
7	0	0.8220788370971935	1	0.17792116290280735
8	0	0.4670329670329671	1	0.532967032967033
9	0	0.6260869565217391	1	0.37391304347826093
10	0	0.19235294117647067	1	0.8076470588235294
11	0	0.9235016165133062	1	0.07649838348669487
12	0	0.6444444444444443	1	0.3555555555555557
13	0	0.9375268125268139	1	0.06247318747318753
14	0	0.5525114155251143	1	0.4474885844748859
15	0	0.14645858343337356	1	0.8535414165666274
16	0	0.9333178438661712	1	0.06668215613382909
17	0	0.5609756097560977	1	0.4390243902439024
18	0	0.8774210120729523	1	0.12257898792704862
19	0	0.4813084112149534	1	0.5186915887850468
20	0	0.9236679753224907	1	0.07633202467750988
21	0	0.9887611911867422	1	0.011238808813257988
22	0	0.35585738539898154	1	0.6441426146010202
23	0	0.360655737704918	1	0.6393442622950819
24	0	0.6081330868761551	1	0.39186691312384475
25	0	0.724223440355	1	0.2757765596450017
26	0	1.0
27	0	0.2945205479452055	1	0.7054794520547948
28	0	0.7999999999999999	1	0.19999999999999998
29	0	0.5911431513903197	1	0.4088568486096809
30	0	0.8015463917525772	1	0.1984536082474227
31	0	0.7951803963026227	1	0.20481960369737884
32	0	0.9694905213270146	1	0.03050947867298583
33	0	0.8626423905840781	1	0.1373576094159227
34	0	0.9095594618055562	1	0.09044053819444453
35	0	0.4198717948717948	1	0.5801282051282051
36	0	0.42986425339366563	1	0.5701357466063353
37	0	0.8497767747632836	1	0.15022322523671708
38	0	0.9175232738557031	1	0.08247672614429788
39	0	0.921060196630829	1	0.07893980336917159
40	0	0.5645161290322582	1	0.4354838709677419
41	0	0.7516924752937527	1	0.24830752470624895
42	0	0.641399416909621	1	0.35860058309037895
43	0	0.12153950033760977	1	0.8784604996623905
44	0	0.5443478260869571	1	0.4556521739130448
45	0	0.5680250783699071	1	0.4319749216300949
46	0	0.8549531789058655	1	0.14504682109413525
47	0	0.8306575531182129	1	0.16934244688178882
48	0	0.6288120678818365	1	0.37118793211816553
49	0	0.7358864311654026	1	0.26411356883459897
50	0	0.673928830791577	1	0.3260711692084248
51	0	0.9468425910843246	1	0.05315740891567575
52	0	0.9746159385501683	1	0.02538406144983199
53	0	0.4615384615384617	1	0.5384615384615387
54	0	0.843621399176955	1	0.15637860082304533
55	0	0.967846216013393	1	0.0321537839866074
56	0	0.9766569403918304	1	0.023343059608170107
57	0	0.7536861355583502	1	0.2463138644416508
58	0	0.4734693877551023	1	0.5265306122448977
59	0	0.5651074589127694	1	0.43489254108723147
60	0	0.9054953271028038	1	0.0945046728971963
61	0	1.0
62	0	0.7005012531328323	1	0.2994987468671682
63	0	0.9858635525507071	1	0.014136447449293182
64	0	0.5	1	0.5
65	0	0.5932203389830507	1	0.406779661016949
66	0	0.7219626168224293	1	0.27803738317756976
67	0	0.5433333333333332	1	0.45666666666666667
68	0	0.7895899285872061	1	0.21041007141279527
69	0	0.16395112016293276	1	0.8360488798370674
70	0	0.6807909604519774	1	0.3192090395480226
71	0	0.6188524590163934	1	0.3811475409836065
72	0	0.6772024209818437	1	0.32279757901815886
73	0	0.9271170006464134	1	0.07288299935358769
74	0	0.37214885954381766	1	0.6278511404561824
75	0	0.9736171761280936	1	0.026382823871906866
76	0	0.8210347752332487	1	0.17896522476675156
77	0	0.6767554479418891	1	0.3232445520581114
78	0	0.6120401337792636	1	0.38795986622073564
79	0	0.8232181393561371	1	0.17678186064386453
80	0	0.5476190476190478	1	0.4523809523809525
81	0	0.7145037809403056	1	0.2854962190596967
82	0	0.6153846153846152	1	0.3846153846153844
83	0	0.9198561231945152	1	0.08014387680548539
84	0	0.8727207539438644	1	0.1272792460561362
85	0	0.5273010920436819	1	0.4726989079563182
86	0	0.058006252170892725	1	0.9419937478291076
87	0	0.7442176870748309	1	0.25578231292517045
88	0	0.8102857142857145	1	0.1897142857142858
89	0	0.784431137724551	1	0.21556886227544908
90	0	0.9832674734502348	1	0.01673252654976538
91	0	0.9795338932923225	1	0.02046610670767776
92	0	0.9818554651090539	1	0.01814453489094639
