1.0231677929697732E-9	0.5428881257906999
2.0463355859395463E-9	0.1557804687029309
3.0695033789093193E-9	0.07340803662871116
4.092671171879093E-9	0.044135188866798354
5.115838964848866E-9	0.02927887222121758
6.139006757818639E-9	0.021079583107415704
7.162174550788412E-9	0.015928670401831126
8.185342343758185E-9	0.012368214952707755
9.208510136727958E-9	0.009916260015663403
1.0231677929697731E-8	0.00808482438701111
1.1254845722667504E-8	0.006904030363274762
1.2278013515637277E-8	0.005976263630339061
1.3301181308607052E-8	0.004988252304355588
1.4324349101576825E-8	0.0042833905656966455
1.5347516894546596E-8	0.003915898548105232
1.637068468751637E-8	0.0034700885595517136
1.7393852480486145E-8	0.0029278872221217577
1.8417020273455917E-8	0.0027652268208927713
1.944018806642569E-8	0.002331465750948807
2.0463355859395463E-8	0.002132658593891157
2.1486523652365237E-8	0.0019940960298812796
2.250969144533501E-8	0.0018013133321284065
2.3532859238304783E-8	0.0016145550936803113
2.4556027031274554E-8	0.0015241882041086517
2.557919482424433E-8	0.0014699680703656563
2.6602362617214104E-8	0.0012229652388697878
2.7625530410183875E-8	0.001078378215555133
2.864869820315365E-8	0.0011627206458220151
2.967186599612342E-8	0.0011085005120790195
3.069503378909319E-8	9.578890294595876E-4
3.171820158206297E-8	9.88011325983474E-4
3.274136937503274E-8	7.5305741309716E-4
3.376453716800251E-8	9.217422736309238E-4
3.478770496097229E-8	7.892041689258237E-4
3.581087275394206E-8	8.494487619735965E-4
3.6834040546911833E-8	6.687149828302779E-4
3.7857208339881605E-8	7.771552503162691E-4
3.888037613285138E-8	6.385926863063916E-4
3.9903543925821154E-8	6.265437676968371E-4
4.0926711718790925E-8	6.566660642207236E-4
4.19498795117607E-8	5.783480932586188E-4
4.2973047304730474E-8	5.843725525633962E-4
4.3996215097700246E-8	4.458099885535187E-4
4.501938289067002E-8	4.94005662991737E-4
4.6042550683639795E-8	4.94005662991737E-4
4.7065718476609566E-8	4.036387734200778E-4
4.808888626957934E-8	4.337610699439642E-4
4.911205406254911E-8	3.9158985481052317E-4
5.013522185551889E-8	3.373697210675277E-4
5.115838964848866E-8	4.2773661063918685E-4
5.218155744145843E-8	3.7954093620096857E-4
5.320472523442821E-8	3.01222965238864E-4
5.422789302739798E-8	3.192963431531958E-4
5.525106082036775E-8	3.614675582866368E-4
5.627422861333752E-8	3.674920175914141E-4
5.72973964063073E-8	3.494186396770822E-4
5.832056419927707E-8	2.891740466293094E-4
5.934373199224684E-8	2.650762094102003E-4
6.036689978521662E-8	2.891740466293094E-4
6.139006757818638E-8	2.8314958732453217E-4
6.241323537115616E-8	2.0483161636242748E-4
6.343640316412594E-8	2.2290499427675935E-4
6.44595709570957E-8	2.168805349719821E-4
6.548273875006548E-8	2.409783721910912E-4
6.650590654303526E-8	1.8675823844809566E-4
6.752907433600503E-8	2.409783721910912E-4
6.85522421289748E-8	1.747093198385411E-4
6.957540992194458E-8	2.108560756672048E-4
7.059857771491435E-8	1.5663594192420928E-4
7.162174550788412E-8	1.8675823844809566E-4
7.264491330085389E-8	2.2892945358153662E-4
7.366808109382367E-8	1.8675823844809566E-4
7.469124888679344E-8	1.8675823844809566E-4
7.571441667976321E-8	1.3253810470510014E-4
7.673758447273299E-8	1.9278269775287296E-4
7.776075226570277E-8	1.265136454003229E-4
7.878392005867253E-8	1.747093198385411E-4
7.980708785164231E-8	1.1446472679076831E-4
8.083025564461209E-8	1.3856256400987744E-4
8.185342343758185E-8	1.6868486053376385E-4
8.287659123055163E-8	1.3253810470510014E-4
8.38997590235214E-8	1.204891860955456E-4
8.492292681649117E-8	1.50611482619432E-4
8.594609460946095E-8	1.6868486053376385E-4
8.696926240243071E-8	1.5663594192420928E-4
8.799243019540049E-8	1.445870233146547E-4
8.901559798837027E-8	1.1446472679076831E-4
9.003876578134003E-8	1.3253810470510014E-4
9.106193357430981E-8	1.445870233146547E-4
9.208510136727959E-8	1.0241580818121374E-4
9.310826916024935E-8	1.3253810470510014E-4
9.413143695321913E-8	1.0844026748599105E-4
9.515460474618891E-8	1.0844026748599105E-4
9.617777253915868E-8	8.434243026688192E-5
9.720094033212845E-8	1.1446472679076831E-4
9.822410812509822E-8	1.5663594192420928E-4
9.9247275918068E-8	7.831797096210464E-5
1.0027044371103777E-7	1.1446472679076831E-4
1.0129361150400754E-7	1.265136454003229E-4
1.0231677929697732E-7	1.0241580818121374E-4
1.033399470899471E-7	9.03668895716592E-5
1.0436311488291686E-7	9.639134887643648E-5
1.0538628267588664E-7	9.639134887643648E-5
1.0640945046885641E-7	1.0844026748599105E-4
1.0743261826182618E-7	9.03668895716592E-5
1.0845578605479596E-7	1.1446472679076831E-4
1.0947895384776574E-7	7.229351165732735E-5
1.105021216407355E-7	6.02445930477728E-5
1.1152528943370528E-7	7.831797096210464E-5
1.1254845722667504E-7	6.626905235255007E-5
1.1357162501964482E-7	5.4220133742995526E-5
1.145947928126146E-7	3.614675582866368E-5
1.1561796060558436E-7	1.0241580818121374E-4
1.1664112839855414E-7	1.747093198385411E-4
1.1766429619152392E-7	7.831797096210464E-5
1.1868746398449368E-7	1.0241580818121374E-4
1.1971063177746345E-7	1.0241580818121374E-4
1.2073379957043324E-7	9.03668895716592E-5
1.21756967363403E-7	7.229351165732735E-5
1.2278013515637277E-7	1.807337791433184E-5
1.2380330294934256E-7	9.639134887643648E-5
1.2482647074231232E-7	5.4220133742995526E-5
1.258496385352821E-7	8.434243026688192E-5
1.2687280632825188E-7	6.626905235255007E-5
1.2789597412122165E-7	5.4220133742995526E-5
1.289191419141914E-7	8.434243026688192E-5
1.299423097071612E-7	5.4220133742995526E-5
1.3096547750013097E-7	7.831797096210464E-5
1.3198864529310073E-7	6.02445930477728E-5
1.3301181308607052E-7	4.819567443821824E-5
1.3403498087904029E-7	6.626905235255007E-5
1.3505814867201005E-7	1.0241580818121374E-4
1.3608131646497984E-7	5.4220133742995526E-5
1.371044842579496E-7	6.02445930477728E-5
1.3812765205091937E-7	5.4220133742995526E-5
1.3915081984388916E-7	1.265136454003229E-4
1.4017398763685893E-7	9.639134887643648E-5
1.411971554298287E-7	4.819567443821824E-5
1.4222032322279848E-7	7.229351165732735E-5
1.4324349101576825E-7	6.02445930477728E-5
1.44266658808738E-7	1.204891860955456E-5
1.4528982660170778E-7	4.819567443821824E-5
1.4631299439467757E-7	6.626905235255007E-5
1.4733616218764733E-7	6.626905235255007E-5
1.483593299806171E-7	6.626905235255007E-5
1.493824977735869E-7	4.217121513344096E-5
1.5040566556655665E-7	6.626905235255007E-5
1.5142883335952642E-7	7.831797096210464E-5
1.524520011524962E-7	3.01222965238864E-5
1.5347516894546597E-7	5.4220133742995526E-5
1.5449833673843574E-7	9.03668895716592E-5
1.5552150453140553E-7	4.217121513344096E-5
1.565446723243753E-7	4.819567443821824E-5
1.5756784011734506E-7	7.831797096210464E-5
1.5859100791031485E-7	3.614675582866368E-5
1.5961417570328462E-7	4.819567443821824E-5
1.6063734349625438E-7	5.4220133742995526E-5
1.6166051128922417E-7	3.01222965238864E-5
1.6268367908219394E-7	3.01222965238864E-5
1.637068468751637E-7	7.831797096210464E-5
1.647300146681335E-7	4.217121513344096E-5
1.6575318246110326E-7	1.807337791433184E-5
1.6677635025407302E-7	1.204891860955456E-5
1.677995180470428E-7	3.614675582866368E-5
1.6882268584001258E-7	3.614675582866368E-5
1.6984585363298234E-7	5.4220133742995526E-5
1.708690214259521E-7	3.614675582866368E-5
1.718921892189219E-7	6.02445930477728E-6
1.7291535701189166E-7	2.409783721910912E-5
1.7393852480486143E-7	3.614675582866368E-5
1.7496169259783122E-7	4.819567443821824E-5
1.7598486039080098E-7	2.409783721910912E-5
1.7700802818377075E-7	2.409783721910912E-5
1.7803119597674054E-7	4.217121513344096E-5
1.790543637697103E-7	6.02445930477728E-6
1.8007753156268007E-7	4.217121513344096E-5
1.8110069935564986E-7	4.217121513344096E-5
1.8212386714861962E-7	4.819567443821824E-5
1.831470349415894E-7	4.819567443821824E-5
1.8417020273455918E-7	3.01222965238864E-5
1.8519337052752894E-7	5.4220133742995526E-5
1.862165383204987E-7	2.409783721910912E-5
1.872397061134685E-7	3.614675582866368E-5
1.8826287390643827E-7	1.204891860955456E-5
1.8928604169940803E-7	3.01222965238864E-5
1.9030920949237782E-7	4.819567443821824E-5
1.9133237728534759E-7	3.614675582866368E-5
1.9235554507831735E-7	3.01222965238864E-5
1.9337871287128714E-7	4.819567443821824E-5
1.944018806642569E-7	1.807337791433184E-5
1.9542504845722667E-7	2.409783721910912E-5
1.9644821625019644E-7	3.614675582866368E-5
1.9747138404316623E-7	3.01222965238864E-5
1.98494551836136E-7	3.01222965238864E-5
1.9951771962910576E-7	2.409783721910912E-5
2.0054088742207555E-7	3.01222965238864E-5
2.015640552150453E-7	1.807337791433184E-5
2.0258722300801508E-7	3.614675582866368E-5
2.0361039080098487E-7	2.409783721910912E-5
2.0463355859395463E-7	3.01222965238864E-5
2.056567263869244E-7	4.217121513344096E-5
2.066798941798942E-7	2.409783721910912E-5
2.0770306197286395E-7	4.217121513344096E-5
2.0872622976583372E-7	3.01222965238864E-5
2.097493975588035E-7	2.409783721910912E-5
2.1077256535177327E-7	3.614675582866368E-5
2.1179573314474304E-7	1.204891860955456E-5
2.1281890093771283E-7	3.01222965238864E-5
2.138420687306826E-7	4.217121513344096E-5
2.1486523652365236E-7	1.807337791433184E-5
2.1588840431662215E-7	1.807337791433184E-5
2.1691157210959191E-7	1.204891860955456E-5
2.1793473990256168E-7	2.409783721910912E-5
2.1895790769553147E-7	3.614675582866368E-5
2.1998107548850124E-7	2.409783721910912E-5
2.21004243281471E-7	2.409783721910912E-5
2.2202741107444076E-7	3.614675582866368E-5
2.2305057886741056E-7	2.409783721910912E-5
2.2407374666038032E-7	4.217121513344096E-5
2.2509691445335009E-7	6.02445930477728E-5
2.2612008224631988E-7	2.409783721910912E-5
2.2714325003928964E-7	2.409783721910912E-5
2.281664178322594E-7	2.409783721910912E-5
2.291895856252292E-7	2.409783721910912E-5
2.3021275341819896E-7	1.204891860955456E-5
2.3123592121116873E-7	1.807337791433184E-5
2.3225908900413852E-7	1.807337791433184E-5
2.3328225679710828E-7	1.204891860955456E-5
2.3430542459007805E-7	1.204891860955456E-5
2.3532859238304784E-7	1.204891860955456E-5
2.363517601760176E-7	3.01222965238864E-5
2.3737492796898737E-7	6.02445930477728E-6
2.3839809576195716E-7	1.807337791433184E-5
2.394212635549269E-7	4.217121513344096E-5
2.404444313478967E-7	4.217121513344096E-5
2.414675991408665E-7	3.01222965238864E-5
2.424907669338362E-7	1.807337791433184E-5
2.43513934726806E-7	1.204891860955456E-5
2.445371025197758E-7	6.02445930477728E-6
2.4556027031274554E-7	4.217121513344096E-5
2.4658343810571533E-7	2.409783721910912E-5
2.476066058986851E-7	1.204891860955456E-5
2.4862977369165486E-7	1.807337791433184E-5
2.4965294148462465E-7	1.204891860955456E-5
2.5067610927759444E-7	1.807337791433184E-5
2.516992770705642E-7	1.807337791433184E-5
2.5272244486353397E-7	1.807337791433184E-5
2.5374561265650376E-7	6.02445930477728E-6
2.547687804494735E-7	1.204891860955456E-5
2.557919482424433E-7	1.807337791433184E-5
2.568151160354131E-7	6.02445930477728E-6
2.578382838283828E-7	6.02445930477728E-6
2.588614516213526E-7	1.204891860955456E-5
2.598846194143224E-7	1.807337791433184E-5
2.6090778720729214E-7	3.614675582866368E-5
